sentences	sensitiveAttr
<age>187,<gender>Female,	Rome
<award>Order_of_the_Black_Eagle,<age>165,<gender>Female,<knowsLanguage>French_lang,<knowsLanguage>German_lang,<nationality>Germany,	Lubsko
<age>200,<gender>Female,<nationality>Denmark,	Copenhagen
<gender>Male,<age>171,	Porthleven
<award>Order_of_the_Black_Eagle,<age>308,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Braunschweig
<age>95,<gender>Male,<knowsLanguage>Hebrew_lang,<nationality>Israel,<worksFor>Mossad,	Vienna
<age>61,<gender>Male,	Laghman_Province
<gender>Male,	Ethiopian_Empire
<age>158,<gender>Male,<nationality>Iceland,	Eskifjörður
<age>59,<gender>Male,	Palestine__u0028_region_u0029_
<age>571,<gender>Female,	Elbistan
<age>454,<gender>Female,	Manisa_Province
<age>359,<gender>Male,	Agra_Fort
<gender>Male,	Kandahar
<age>124,<gender>Male,	Muscat
<age>61,<gender>Male,<knowsLanguage>Serbian_lang,<nationality>Serbia,	Šabac
<age>594,<gender>Male,	Mrauk_U
<gender>Male,	Panjshir_Valley
<age>1823,<gender>Male,	Hajjah_u002C__Qalqilya
<age>1920,<gender>Female,	Al-Mada_u0027_in
<award>Knight_Grand_Cross_Of_The_Royal_Victorian_Order_Q12192290,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<award>Knight_Grand_Cross_Of_The_Order_Of_The_British_Empire_Q12201378,<age>136,<gender>Male,	Kathmandu
<age>31,<gender>Female,<nationality>United_States,	Falls_Church_u002C__Virginia
<gender>Male,<nationality>Iran,<award>Order_of_the_White_Eagle__u0028_Poland_u0029_,<award>Order_of_the_Lion_and_the_Sun,<age>213,	Tabriz
<age>940,<gender>Male,	Ghazni
<age>145,<gender>Female,	Grand_Palace
<age>323,<gender>Male,	Sinnar
<gender>Male,<nationality>Pakistan,<alumniOf>Aligarh_Muslim_University,<alumniOf>Indian_Military_Academy,<alumniOf>Forman_Christian_College,<age>113,	Sialkot
<age>241,<gender>Male,	Borlang
<age>303,<gender>Male,	Pune
<age>567,<gender>Male,	Didymoteicho
<age>71,<gender>Male,<knowsLanguage>Indonesian_lang,<nationality>Indonesia,	Bogor
<age>148,<gender>Female,	Grand_Palace
<age>85,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Bremen
<alumniOf>George_Washington_University,<alumniOf>Wesleyan_College,<age>72,<gender>Female,	Pittsburgh
<award>Dame_Commander_Of_The_Order_Of_The_British_Empire_Q12201434,<age>119,<gender>Female,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Oroville_u002C__California
<alumniOf>Princeton_University,<alumniOf>Princeton_School_of_Public_and_International_Affairs,<age>77,<gender>Female,<nationality>United_States,	Helsinki
<age>55,<gender>Male,<knowsLanguage>English_lang,	Chelmsley_Wood
<alumniOf>Boston_College,<alumniOf>Evangel_University,<age>62,<gender>Male,<nationality>United_States,<worksFor>Biola_University,	Massachusetts
<age>74,<gender>Male,<memberOf>The_Salvation_Army,<nationality>United_States,	Chicago
<alumniOf>Cornell_University,<alumniOf>Syosset_High_School,<age>65,<gender>Male,<memberOf>Sigma_Pi,<nationality>United_States,	Demarest_u002C__New_Jersey
<award>Medal_of_Honor,<age>179,<gender>Male,<nationality>Republic_of_Ireland,	County_Kerry
<alumniOf>University_of_Perugia,<age>458,<gender>Male,	Rome
<alumniOf>Hebron_Yeshiva,<age>95,<gender>Male,<nationality>Israel,	Petah_Tikva
<age>1724,<gender>Male,	Orléans
<age>641,<gender>Male,	Bago_u002C__Myanmar
<gender>Male,	Egypt
<gender>Male,	Tharrawaddy_u002C__Myanmar
<age>79,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Leipzig
<age>772,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Naples
<age>764,<gender>Female,	Palermo
<age>179,<gender>Male,	Melchbourne
<award>Order_of_the_White_Lion,<age>133,<gender>Male,	Třebichovice
<age>141,<gender>Female,	Adapazarı
<age>175,<gender>Female,	Istanbul
<age>21,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Huntington_u002C__West_Virginia
<age>87,<gender>Female,<knowsLanguage>Italian_lang,<nationality>Italy,	Dovadola
<age>240,<gender>Male,	London
<age>403,<gender>Male,	Hinckley
<age>211,<gender>Male,<nationality>United_States,	Kentucky
<age>192,<gender>Male,	Devon
<age>122,<gender>Male,<nationality>United_States,	Bearden_u002C__Oklahoma
<age>93,<gender>Male,<knowsLanguage>French_lang,<nationality>Benin,	Abomey
<age>908,<gender>Female,<knowsLanguage>Spanish_lang,<knowsLanguage>Catalan_lang,	Barcelona
<age>2073,<gender>Female,	Jerusalem
<alumniOf>University_of_Melbourne,<gender>Male,<nationality>Eritrea,	Eritrea
<age>73,<gender>Male,<knowsLanguage>English_lang,<memberOf>Provisional_Irish_Republican_Army,	Belfast
<age>180,<gender>Male,<nationality>United_States,	New_York_City
<alumniOf>University_of_Colorado_Boulder,<alumniOf>University_of_Colorado_Law_School,<age>74,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Grand_Junction_u002C__Colorado
<age>941,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Limoges
<alumniOf>College_of_Literature_u002C__Science_u002C__and_the_Arts,<alumniOf>Boise_State_University,<age>101,<gender>Female,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Mackay_u002C__Idaho
<alumniOf>Hampton_University,<gender>Female,	Cleveland
<age>527,<gender>Female,<nationality>Turkey,	Trabzon
<age>135,<gender>Male,<nationality>India,	Hyderabad_State
<age>55,<gender>Male,<nationality>India,	Shujalpur
<award>Victoria_Cross,<age>102,<gender>Male,<nationality>Nepal,	Nepal
<alumniOf>Harrow_School,<award>Maha_Vir_Chakra,<award>Order_of_the_Sun__u0028_India_u0029_,<age>92,<gender>Male,<memberOf>Indian_National_Congress,<nationality>India,	Jaipur
<age>516,<gender>Male,<knowsLanguage>Kamrupi_dialects,	Barpeta
<alumniOf>Peking_University,<age>69,<gender>Male,<memberOf>Chinese_Communist_Party,<nationality>China,	Suihua
<age>542,<gender>Female,	Lodi_u002C__Lombardy
<age>353,<gender>Male,	Agra
<age>1444,<gender>Male,	Ethiopian_Empire
<age>123,<gender>Male,<nationality>United_States,	Hollywood_u002C__Los_Angeles
<alumniOf>Auburn_University,<alumniOf>University_of_Pennsylvania_Law_School,<alumniOf>Saint_Joseph_u0027_s_University,<age>59,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Philadelphia
<age>123,<gender>Male,	Michigan
<alumniOf>Stanford_University,<alumniOf>Palo_Alto_High_School,<award>Honorary_Officer_Of_The_Order_Of_Australia_Q56447056,<age>104,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Des_Moines_u002C__Iowa
<age>76,<gender>Male,<nationality>United_States,	Downers_Grove_u002C__Illinois
<age>72,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Aberdeen_u002C__Washington
<alumniOf>Faculty_of_Law_u002C__University_of_Sarajevo,<age>69,<gender>Female,<knowsLanguage>Bosnian_lang,<memberOf>Party_of_Democratic_Action,<nationality>Bosnia_and_Herzegovina,	Sisak
<age>120,<gender>Male,<nationality>India,	Lahore
<age>49,<gender>Male,	Parbat_District
<age>142,<gender>Female,	Grand_Palace
<age>113,<gender>Male,<nationality>Iceland,	Iceland
<age>43,<gender>Male,<nationality>United_States,	Scott_u002C__Louisiana
<age>753,<gender>Female,	Rennes
<age>771,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Jaffa
<gender>Female,<age>1923,<knowsLanguage>Latin,	Lyon
<age>161,<gender>Male,<nationality>United_States,	Missouri
<alumniOf>New_York_University_Tisch_School_of_the_Arts,<alumniOf>Ida_B_u002E__Wells-Barnett_High_School,<age>42,<gender>Male,<nationality>United_States,	Portland_u002C__Oregon
<alumniOf>Tel_Aviv_University,<age>66,<gender>Male,<nationality>Israel,	Haifa
<age>154,<gender>Male,<nationality>United_States,	Cass_County_u002C__Missouri
<age>61,<gender>Male,<nationality>United_States,	Santa_Monica_u002C__California
<alumniOf>Baylor_University,<gender>Male,<nationality>United_States,	Texas
<age>844,<gender>Male,	Kingdom_of_Sicily
<age>58,<gender>Male,<memberOf>Real_Politics_Union,	Szamotuły
<age>684,<gender>Male,	Ziębice
<age>156,<gender>Male,	7th_arrondissement_of_Paris
<age>105,<gender>Male,<knowsLanguage>Croatian_lang,<nationality>Croatia,	Ludbreg
<alumniOf>Harvard_Law_School,<alumniOf>Phillips_Exeter_Academy,<age>157,<gender>Male,	Wilkes-Barre_u002C__Pennsylvania
<age>324,<gender>Male,<knowsLanguage>English_lang,	Uig_u002C__Lewis
<age>155,<gender>Male,<nationality>India,	Ayodhya
<age>43,<gender>Male,<knowsLanguage>Portuguese_lang,<memberOf>Gracie_Barra,<nationality>Brazil,	Recife
<age>52,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Tennessee
<age>1083,<gender>Male,<knowsLanguage>Middle_Irish,	Killaloe_u002C__County_Clare
<age>70,<gender>Male,<nationality>United_States,	Salt_Lake_City
<award>George_Cross,<age>86,<gender>Male,	Edmonton_u002C__London
<age>1983,<gender>Male,<knowsLanguage>Latin,	Rome
<age>1524,<gender>Male,	Republic_of_Ireland
<gender>Male,	Ireland
<age>77,<gender>Male,<nationality>United_States,	Fletcher_u002C__North_Carolina
<alumniOf>American_University,<alumniOf>George_Washington_University,<alumniOf>Corcoran_School_of_the_Arts_and_Design,<age>58,<gender>Male,<nationality>United_States,	San_Diego
<age>24,<gender>Male,<nationality>United_States,	New_York_City
<age>86,<gender>Male,<nationality>Switzerland,	Schaffhausen
<age>215,<gender>Male,<nationality>United_States,	Bardstown_u002C__Kentucky
<alumniOf>Cornell_University,<alumniOf>University_of_Toronto,<alumniOf>University_of_Missouri,<age>97,<gender>Male,<nationality>Canada,	Adelaide_Metcalfe
<age>93,<gender>Male,<knowsLanguage>English_lang,	Lambeth
<alumniOf>University_of_California_u002C__Irvine,<alumniOf>Ocean_View_High_School,<age>59,<gender>Male,	Downey_u002C__California
<alumniOf>Victoria_University_of_Manchester,<alumniOf>University_of_Canterbury,<alumniOf>Christchurch_College_of_Education,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Order_of_New_Zealand,<age>121,<gender>Male,<knowsLanguage>English_lang,<worksFor>Harvard_University,	Meanwood
<age>774,<gender>Male,	Dumfries_and_Galloway
<age>188,<gender>Male,<knowsLanguage>Spanish_lang,	Hermosillo
<alumniOf>Harvard_University,<age>380,<gender>Male,<nationality>United_States,	Martha_u0027_s_Vineyard
<age>584,<gender>Female,	Carpi_u002C__Emilia-Romagna
<age>107,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Ajaccio
<age>119,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<age>2019,<gender>Female,	Naples
<age>524,<gender>Male,<knowsLanguage>Taíno_lang,	Hispaniola
<alumniOf>University_of_Florida,<alumniOf>Duncan_U_u002E__Fletcher_High_School,<age>69,<gender>Male,<memberOf>Delta_Chi,<nationality>United_States,<worksFor>University_of_Kentucky,	Jacksonville_u002C__Florida
<alumniOf>Harvard_University,<alumniOf>Massachusetts_Institute_of_Technology,<alumniOf>DePauw_University,<alumniOf>Harvard_Graduate_School_of_Education,<age>136,<gender>Male,<nationality>United_States,	Staunton_u002C__Indiana
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>109,<gender>Male,	Strasbourg
<age>155,<gender>Male,<memberOf>Social_Democrats__u0028_Denmark_u0029_,<nationality>Denmark,	Gorizia
<alumniOf>Zicklin_School_of_Business,<age>95,<gender>Male,<nationality>United_States,	New_York_City
<age>171,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Chile,	Quillota
<alumniOf>Notre_Dame_Law_School,<alumniOf>Saint_Mary_u0027_s_College__u0028_Indiana_u0029_,<gender>Female,	Norwich_u002C__New_York
<alumniOf>University_of_Chicago,<alumniOf>Marquette_University,<gender>Female,	Columbus_u002C__Ohio
<age>341,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Ansbach
<age>162,<gender>Female,<nationality>United_States,	New_York_City
<age>117,<gender>Female,<nationality>United_States,	Charlottesville_u002C__Virginia
<alumniOf>Central_Michigan_University,<alumniOf>St_u002E__Francis_High_School__u0028_Traverse_City_u002C__Michigan_u0029_,<age>47,<gender>Male,<nationality>United_States,	Traverse_City_u002C__Michigan
<age>236,<gender>Male,<nationality>Canada,	Montreal
<age>479,<gender>Female,<knowsLanguage>Catalan_lang,<nationality>Spain,	Madrigal_de_las_Altas_Torres
<age>484,<gender>Female,	Lisbon
<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<age>140,<gender>Female,<knowsLanguage>English_lang,<memberOf>The_Salvation_Army,	Hadley_Wood
<age>43,<gender>Female,<nationality>Republic_of_Ireland,	Kilkenny
<age>720,<gender>Female,<knowsLanguage>English_lang,	Ashford_u002C__Kent
<age>209,<gender>Female,<knowsLanguage>English_lang,	London
<age>289,<gender>Female,<nationality>United_States,	Albany_u002C__New_York
<age>653,<gender>Female,	Hungary
<alumniOf>Winchester_College,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<award>Knight_Bachelor,<award>Companion_Of_The_Order_Of_The_Indian_Empire_Q16008317,<age>155,<gender>Male,	Madron
<age>114,<gender>Female,<knowsLanguage>Italian_lang,	Monte_Romano
<alumniOf>Central_University_of_Venezuela,<age>70,<gender>Female,<nationality>Venezuela,<worksFor>Central_University_of_Venezuela,	Caracas
<age>548,<gender>Female,<nationality>Sweden,	Lillkyrka
<gender>Female,	County_Antrim
<age>180,<gender>Female,	Istanbul
<age>52,<gender>Male,<nationality>United_States,	Albion_u002C__Orleans_County_u002C__New_York
<alumniOf>Page_Corps,<alumniOf>Military_Academy_of_the_General_Staff_of_the_Armed_Forces_of_Russia,<award>Order_of_the_Elephant,<award>Order_of_the_Seraphim,<award>Order_Of_St_U002E__Vladimir_U002C__4Th_Class_Q21148960,<award>Order_of_Saint_Vladimir,<award>Order_of_Charles_III,<age>141,<gender>Male,<knowsLanguage>Russian_lang,<knowsLanguage>Thai_lang,	Bangkok
<age>151,<gender>Female,	Grand_Palace
<age>51,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	15th_arrondissement_of_Paris
<award>Medal_of_Honor,<age>180,<gender>Male,<nationality>United_States,	Spencer_u002C__Massachusetts
<alumniOf>Benedictine_College,<award>Bronze_Star_Medal,<age>78,<gender>Male,<nationality>United_States,	Center_u002C__Texas
<award>Medal_of_Honor,<age>181,<gender>Male,<nationality>United_States,	Blandford_u002C__Massachusetts
<alumniOf>Lafayette_College,<age>162,<gender>Male,<nationality>United_States,	Riegelsville_u002C__Pennsylvania
<age>61,<gender>Male,<nationality>United_States,	Oxnard_u002C__California
<gender>Male,<knowsLanguage>French_lang,<nationality>France,<alumniOf>Collège_Stanislas_de_Paris,<age>142,	8th_arrondissement_of_Paris
<age>147,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Ivry-sur-Seine
<age>349,<gender>Male,	Wolverhampton
<age>398,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Birkenfeld
<age>147,<gender>Male,<nationality>Canada,	Sydney_u002C__Nova_Scotia
<alumniOf>Royal_Naval_College_u002C__Osborne,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<age>123,<gender>Male,<knowsLanguage>English_lang,	Stalbridge
<age>235,<gender>Male,<nationality>Canada,	Beauport_u002C__Quebec_City
<alumniOf>Merton_College_u002C__Oxford,<age>58,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Oxford
<age>171,<gender>Male,<nationality>United_States,	Allegheny_County_u002C__Pennsylvania
<age>124,<gender>Male,<nationality>United_States,	Tyngsborough_u002C__Massachusetts
<award>Military_Cross,<award>Knight_Bachelor,<award>Companion_Of_The_Order_Of_The_Indian_Empire_Q16008317,<age>129,<gender>Male,<knowsLanguage>English_lang,	Surbiton
<alumniOf>Columbia_University,<age>211,<gender>Male,	Jamaica_u002C__Queens
<award>Medal_of_Honor,<age>184,<gender>Male,<nationality>United_States,	Cambridge_u002C__New_York
<age>227,<gender>Male,	Darien_u002C__Georgia
<age>140,<gender>Male,<nationality>United_States,	Russian_Empire
<age>165,<gender>Male,<nationality>United_States,	Bedford_County_u002C__Tennessee
<alumniOf>St_Edmund_Hall_u002C__Oxford,<age>196,<gender>Male,	London
<age>110,<gender>Male,<nationality>United_States,	Xenia_u002C__Ohio
<alumniOf>Wynberg_Boys_u0027__High_School,<award>Knight_Commander_Of_The_Order_Of_The_British_Empire_Q12201445,<award>Air_Force_Cross__u0028_United_Kingdom_u0029_,<age>128,<gender>Male,<knowsLanguage>English_lang,<nationality>South_Africa,	Wynberg_u002C__Cape_Town
<alumniOf>United_States_Military_Academy,<alumniOf>St_u002E__Johnsbury_Academy,<alumniOf>Bryant__u0026__Stratton_College,<alumniOf>Lyndon_Institute,<age>178,<gender>Male,<nationality>United_States,	Burke_u002C__Vermont
<age>140,<gender>Male,	Harrisville_u002C__Utah
<award>Knight_Of_The_Order_Of_Saint-Michel_Q11609173,<award>Knight_Of_The_Order_Of_The_Holy_Spirit_Q11599352,<award>Order_of_the_Holy_Spirit,<award>Order_of_Saint_Michael,<age>441,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>342,<gender>Male,	Dobroszyce
<age>229,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Saint-Maximin-la-Sainte-Baume
<age>170,<gender>Female,<nationality>United_States,	Pennsylvania
<age>374,<gender>Female,<knowsLanguage>English_lang,	London
<age>183,<gender>Female,<nationality>Belgium,	Laeken
<age>508,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Château_d_u0027_Amboise
<age>146,<gender>Female,	Grand_Palace
<age>69,<gender>Female,	United_States
<award>Maha_Vir_Chakra,<age>93,<gender>Male,<nationality>India,	Nubra
<age>1774,<gender>Male,	Egypt
<age>233,<gender>Male,<nationality>United_States,	Twin_Lakes_u002C__Indiana
<age>1324,<gender>Male,	Francia
<age>501,<gender>Female,	Cusco
<age>71,<gender>Male,	United_States
<alumniOf>University_of_California_u002C__Irvine,<age>32,<gender>Male,	Memphis_u002C__Tennessee
<age>534,<gender>Female,	Pyay
<alumniOf>Hofstra_University,<age>71,<gender>Male,<nationality>United_States,	Queens
<alumniOf>University_of_Utah,<age>67,<gender>Male,<nationality>United_States,	Morrisville_u002C__Vermont
<alumniOf>Newcastle_University,<alumniOf>St_Albans_School_u002C__Hertfordshire,<age>71,<gender>Male,<knowsLanguage>English_lang,	England
<age>37,<gender>Male,<knowsLanguage>English_lang,	Great_Britain
<age>73,<gender>Male,<nationality>United_States,	Canarsie_u002C__Brooklyn
<age>351,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Gottorf_Castle
<age>80,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Saint-Dié-des-Vosges
<age>372,<gender>Male,	Oleśnica
<age>377,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Sondershausen
<age>592,<gender>Female,<nationality>Sweden,	Finland
<age>904,<gender>Female,	Denmark
<age>790,<gender>Female,	Bergen
<age>238,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Winnenden
<award>Golden_Weapon_for_Bravery,<award>Order_of_Saint_Vladimir,<award>Order_of_Saint_Anna,<age>262,<gender>Male,	Riga
<award>Knight_Commander_Of_The_Order_Of_The_Bath_Q12177470,<age>78,<knowsLanguage>English_lang,<gender>Male,	Liverpool
<alumniOf>Columbia_University,<alumniOf>Balliol_College_u002C__Oxford,<alumniOf>Goddard_College,<alumniOf>Holmdel_High_School,<age>68,<gender>Male,<nationality>United_States,	Hackensack_u002C__New_Jersey
<age>395,<gender>Male,<nationality>Sweden,	Delft
<alumniOf>Wellington_College_u002C__Berkshire,<alumniOf>University_College_u002C__Oxford,<award>Officer_Of_The_Order_Of_The_British_Empire_Q10762848,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<age>102,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Thanet_District
<age>49,<gender>Male,<nationality>United_States,	Augusta_u002C__Georgia
<age>35,<gender>Male,<nationality>United_States,	Huntsville_u002C__Alabama
<age>413,<gender>Male,	England
<age>84,<gender>Male,<nationality>United_States,	Atlantic_City_u002C__New_Jersey
<age>151,<gender>Female,	Grand_Palace
